post_id,text,label,target_type,stereotype,category,tokens,text_length,off_word_count,rationales,offensive_words
1000676029206167553,@USER හුටා ඒ කෑල්ල හැලිල නේද..,OFF,GRP,0.0,['Gender'],"['@USER', 'හුටා', 'ඒ', 'කෑල්ල', 'හැලිල', 'නේද', '.', '.']",30,1,"['0', '0', '0', '1', '0', '0', '0', '0']",['කෑල්ල']
1202895034565234689,@USER ඇයි බොලාට හෙන අවුලද?  මේක අපේ රට බං. අපි චිත්‍ර අඳින්නේ අපේ රටේ. උඹලට ඇයි ඔච්චර මේ ගැන පුකේ අමාරුවක්?  පව් ඕයි උඹලා!,OFF,GRP,0.0,['Gender'],"['@USER', 'ඇයි', 'බොලාට', 'හෙන', 'අවුලද', '?', 'මේක', 'අපේ', 'රට', 'බං', '.', 'අපි', 'චිත්\u200dර', 'අඳින්නේ', 'අපේ', 'රටේ', '.', 'උඹලට', 'ඇයි', 'ඔච්චර', 'මේ', 'ගැන', 'පුකේ', 'අමාරුවක්', '?', 'පව්', 'ඕයි', 'උඹලා', '!']",122,4,"['0', '0', '0', '1', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '1', '1', '0', '0', '1', '0', '0']","['හෙන', 'පුකේ', 'අමාරුවක්', 'ඕයි']"
913897060805484544,කොහෙවත් යන පවුල් 31 හින්දා රටකට අවමන් කරන පජාත හැත්ත #Myanmar URL #SriLanka  @USER  @USER  @USER  @USER,OFF,GRP,0.0,['Gender'],"['කොහෙවත්', 'යන', 'පවුල්', '31', 'හින්දා', 'රටකට', 'අවමන්', 'කරන', 'පජාත', 'හැත්ත', '#', 'Myanmar', 'URL', '#', 'SriLanka', '@USER', '@USER', '@USER', '@USER']",103,2,"['0', '0', '0', '0', '0', '0', '0', '0', '1', '1', '0', '0', '0', '0', '0', '0', '0', '0', '0']","['පජාත', 'හැත්ත']"
1235096495881211905,රන් හිරු මඩලින් සිහිලස අයදිනවා පුන් සද පහනින් උණුසුම අයදිනවා ලෝකය බිහිවූ දා සිට අරුමෙකි මිනිසා ගිරිහිස ඉදුවර සොයමින් ලතැවෙනවා  සයුරේ පැන් තොට සොයමින් වැලපෙනවා කතරේ කෙම් බිම දකිමින් රැවටෙනවා ගිලිහෙන දියරැලි මාලා නෙත පුරවාගෙන නෙක මායා මිනිසුන් සැමදා සිහිනෙක සැතපෙනවා  #අමතකනොවනගී,OFF,GRP,0.0,['Gender'],"['රන්', 'හිරු', 'මඩලින්', 'සිහිලස', 'අයදිනවා', 'පුන්', 'සද', 'පහනින්', 'උණුසුම', 'අයදිනවා', 'ලෝකය', 'බිහිවූ', 'දා', 'සිට', 'අරුමෙකි', 'මිනිසා', 'ගිරිහිස', 'ඉදුවර', 'සොයමින්', 'ලතැවෙනවා', 'සයුරේ', 'පැන්', 'තොට', 'සොයමින්', 'වැලපෙනවා', 'කතරේ', 'කෙම්', 'බිම', 'දකිමින්', 'රැවටෙනවා', 'ගිලිහෙන', 'දියරැලි', 'මාලා', 'නෙත', 'පුරවාගෙන', 'නෙක', 'මායා', 'මිනිසුන්', 'සැමදා', 'සිහිනෙක', 'සැතපෙනවා', '#', 'අමතකනොවනගී']",277,1,"['0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '1', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0']",['තොට']
834257742034567168,@USER උඹ පොන්නයෙක් නොවී privacy අයින් කරපන් rt කරන්න මගේ රත්තරන් යාලුවේ,OFF,GRP,1.0,['Gender'],"['@USER', 'උඹ', 'පොන්නයෙක්', 'නොවී', 'privacy', 'අයින්', 'කරපන්', 'rt', 'කරන්න', 'මගේ', 'රත්තරන්', 'යාලුවේ']",71,2,"['0', '1', '1', '0', '0', '0', '0', '0', '0', '0', '0', '0']","['උඹ', 'පොන්නයෙක්']"
1436972489943379971,වල් බැල්ලිට English වලින් කියන්නෙ මොකක්ද?,OFF,GRP,0.0,['Gender'],"['වල්', 'බැල්ලිට', 'English', 'වලින්', 'කියන්නෙ', 'මොකක්ද', '?']",41,2,"['1', '1', '0', '0', '0', '0', '0']","['වල්', 'බැල්ලිට']"
939512734839816192,"මුල්ම වතාවට police යෙං ඇල්ලුව,  යකෝ lision එක දුන්නට පස්සෙත් අහනව ""වයස තියනවයි lision ගන්න"" කියල ගස්ලබ්බො තව කොහෙන්ද හැදුවෙ කියලත් අහනව  #fuckingpolice",OFF,GRP,0.0,['Gender'],"['මුල්ම', 'වතාවට', 'police', 'යෙං', 'ඇල්ලුව', ',', 'යකෝ', 'lision', 'එක', 'දුන්නට', 'පස්සෙත්', 'අහනව', '""', 'වයස', 'තියනවයි', 'lision', 'ගන්න', '""', 'කියල', 'ගස්ලබ්බො', 'තව', 'කොහෙන්ද', 'හැදුවෙ', 'කියලත්', 'අහනව', '#', 'fuckingpolice']",151,3,"['0', '0', '0', '0', '0', '0', '1', '0', '1', '0', '0', '0', '0', '0', '0', '0', '1', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0']","['යකෝ', 'එක', 'ගන්න']"
1426575438395043844,මොනා නැතත් මේ කාලේ වෙඩිං එක ගන්න සෙට් එකනං පට්ට වාසනාවන්තයි. වැඩි කරදරයක් නැතුව අවම වියදමකින් වෙඩිම ගන්න පුලුවන්නේ,OFF,GRP,0.0,['Gender'],"['මොනා', 'නැතත්', 'මේ', 'කාලේ', 'වෙඩිං', 'එක', 'ගන්න', 'සෙට්', 'එකනං', 'පට්ට', 'වාසනාවන්තයි', '.', 'වැඩි', 'කරදරයක්', 'නැතුව', 'අවම', 'වියදමකින්', 'වෙඩිම', 'ගන්න', 'පුලුවන්නේ']",114,4,"['0', '0', '0', '0', '0', '1', '1', '0', '0', '1', '0', '0', '0', '0', '0', '0', '0', '0', '1', '0']","['එක', 'ගන්න', 'පට්ට', 'ගන්න']"
1452519786617901057,තෝ පල Hi-Fi Suppa @USER  · 25 Oct 2021 කෝලි ෆේල්,OFF,GRP,0.0,['Gender'],"['තෝ', 'පල', 'Hi', '-', 'Fi', 'Suppa', '@USER', '25', 'Oct', '2021', 'කෝලි', 'ෆේල්']",48,2,"['1', '1', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0']","['තෝ', 'පල']"
1316037953106243584,"@USER නිදහස් මාධ්‍ය වැඩි වෙලා උබලට. මාධ්‍ය ආචාර ධර්ම මොනවත් නෑ. අම්මෙක් මැරුණම ලමයගෙ කඳුලු විකුණගෙන කනව, කොවිඩ් 19 රෝගියාගේ පෞද්ගලිකත්වය වනසනව.. ගහල මදි වසලයන්ට",OFF,GRP,0.0,['Gender'],"['@USER', 'නිදහස්', 'මාධ්\u200dය', 'වැඩි', 'වෙලා', 'උබලට', '.', 'මාධ්\u200dය', 'ආචාර', 'ධර්ම', 'මොනවත්', 'නෑ', '.', 'අම්මෙක්', 'මැරුණම', 'ලමයගෙ', 'කඳුලු', 'විකුණගෙන', 'කනව', ',', 'කොවිඩ්', '19', 'රෝගියාගේ', 'පෞද්ගලිකත්වය', 'වනසනව.', '.', 'ගහල', 'මදි', 'වසලයන්ට']",160,1,"['0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '1']",['වසලයන්ට']
1055472617702846465,@USER කනී ඩාලින් හව් ආ යූ?,NOT,,,[],"['@USER', 'කනී', 'ඩාලින්', 'හව්', 'ආ', 'යූ', '?']",26,0,"['0', '0', '0', '0', '0', '0', '0']",[]
1073748429854121985,ඉම්රාන් ඛාන්ට පුළුවන් නම් ඇයි සංගක්කාරට බැරි... සාමන්‍ය පෙල අසමත් උන්ට දේශපාලන දැනුමක් තියෙනව නම්... නීතිඥයෙක්ට ලොවක් මවිත කල කිරුලක් කරා රටක් ගෙන ගිය නායකයෙක්ට මේ රට මේ කාලකණ්ණි කමින්  මුදා ගන්න බැරිද...? වටිනා මිනිසෙකු රටට අවශ්‍යම කාලයයි මේ....,OFF,GRP,0.0,['Gender'],"['ඉම්රාන්', 'ඛාන්ට', 'පුළුවන්', 'නම්', 'ඇයි', 'සංගක්කාරට', 'බැරි', '.', '.', '.', 'සාමන්\u200dය', 'පෙල', 'අසමත්', 'උන්ට', 'දේශපාලන', 'දැනුමක්', 'තියෙනව', 'නම්', '.', '.', '.', 'නීතිඥයෙක්ට', 'ලොවක්', 'මවිත', 'කල', 'කිරුලක්', 'කරා', 'රටක්', 'ගෙන', 'ගිය', 'නායකයෙක්ට', 'මේ', 'රට', 'මේ', 'කාලකණ්ණි', 'කමින්', 'මුදා', 'ගන්න', 'බැරිද', '.', '.', '.', '?', 'වටිනා', 'මිනිසෙකු', 'රටට', 'අවශ්\u200dයම', 'කාලයයි', 'මේ', '.', '.', '.', '.']",246,3,"['0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '1', '0', '0', '1', '0', '0', '0', '0', '0', '0', '0', '1', '0', '0', '0', '0', '0', '0', '0']","['කාලකණ්ණි', 'ගන්න', 'රටට']"
775748213479317504,@USER  @USER බොරුනම් බිග් ඩොගී ගෙන් අහන්න  ඩිලන්තයා හෙන වැඩ්ඩා  @USER  @USER,OFF,GRP,0.0,['Gender'],"['@USER', '@USER', 'බොරුනම්', 'බිග්', 'ඩොගී', 'ගෙන්', 'අහන්න', 'ඩිලන්තයා', 'හෙන', 'වැඩ්ඩා', '@USER', '@USER']",76,1,"['0', '0', '0', '0', '0', '0', '0', '0', '1', '0', '0', '0']",['හෙන']
658460723924701185,@USER @USER  උදේ පාන්දර ඔහොම කියන්න එපා බොල,NOT,,,[],"['@USER', '@USER', 'උදේ', 'පාන්දර', 'ඔහොම', 'කියන්න', 'එපා', 'බොල']",43,0,"['0', '0', '0', '0', '0', '0', '0', '0']",[]
1190876593733939200,"නිදාගන්නත් ලඟයි   අහස හඳ තරු, පහන් කනු විතරයි රෑ වැඩ මුරය තවමත්  හෙවනැලි එකින් එක ඈත්වී  බස් නැවතුමේ  අප විතරයි තනියෙන්    කොහෙන්දෝ හමා එයි  හෙන්දිරික්ක මල් සුවදක්  දුම් දුවිලි රැලි අතරින්,  කොළඹට කොයින්ද මල් සුවඳ? ඒ එන්නේ උඹ ලඟින් මට හිතෙයි එතකොට",OFF,GRP,0.0,['Gender'],"['නිදාගන්නත්', 'ලඟයි', 'අහස', 'හඳ', 'තරු', ',', 'පහන්', 'කනු', 'විතරයි', 'රෑ', 'වැඩ', 'මුරය', 'තවමත්', 'හෙවනැලි', 'එකින්', 'එක', 'ඈත්වී', 'බස්', 'නැවතුමේ', 'අප', 'විතරයි', 'තනියෙන්', 'කොහෙන්දෝ', 'හමා', 'එයි', 'හෙන්දිරික්ක', 'මල්', 'සුවදක්', 'දුම්', 'දුවිලි', 'රැලි', 'අතරින්', ',', 'කොළඹට', 'කොයින්ද', 'මල්', 'සුවඳ', '?', 'ඒ', 'එන්නේ', 'උඹ', 'ලඟින්', 'මට', 'හිතෙයි', 'එතකොට']",247,3,"['0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '1', '0', '0', '0', '0', '1', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '1', '0', '0', '0', '0']","['වැඩ', 'එක', 'උඹ']"
1269596355585966081,වේස ඇයි නිරූපණ ක්ෂේත්‍රයට ආවෙ Chiku චිකූ @USER  · 7 Jun 2020 ඇයි රක්ශිතව හැමදාම බන්ධනාගාර ගත කරන්නේ? ඇයි පූර්ණ හැමදාම සුවය ලබන්නේ?,OFF,GRP,0.0,['Gender'],"['වේස', 'ඇයි', 'නිරූපණ', 'ක්ෂේත්\u200dරයට', 'ආවෙ', 'Chiku', 'චිකූ', '@USER', '7', 'Jun', '2020', 'ඇයි', 'රක්ශිතව', 'හැමදාම', 'බන්ධනාගාර', 'ගත', 'කරන්නේ', '?', 'ඇයි', 'පූර්ණ', 'හැමදාම', 'සුවය', 'ලබන්නේ', '?']",130,1,"['1', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0']",['වේස']
712698927942750208,මෝඩ හැත්ත.. දෙකක් දුවන්න තිබ්බ එක හයකින් ඉවරකරන්න ගියා. #INDvBAN #WT20,OFF,GRP,0.0,"['Disability', 'Gender']","['මෝඩ', 'හැත්ත', '.', '.', 'දෙකක්', 'දුවන්න', 'තිබ්බ', 'එක', 'හයකින්', 'ඉවරකරන්න', 'ගියා', '.', '#', 'INDvBAN', '#', 'WT20']",70,3,"['1', '1', '0', '0', '0', '0', '0', '1', '0', '0', '0', '0', '0', '0', '0', '0']","['මෝඩ', 'හැත්ත', 'එක']"
1441813456198328330,ලස්සන වට්සැප් ස්ටේටස් එකක් දාන්නේ තොපිට නම්බර් දෙන්න නෙවෙයි යකෝ,OFF,GRP,0.0,['Gender'],"['ලස්සන', 'වට්සැප්', 'ස්ටේටස්', 'එකක්', 'දාන්නේ', 'තොපිට', 'නම්බර්', 'දෙන්න', 'නෙවෙයි', 'යකෝ']",63,3,"['0', '0', '0', '0', '0', '1', '0', '1', '0', '1']","['තොපිට', 'දෙන්න', 'යකෝ']"
697371199119233024,"@USER @USER  රටේ සෙසු පළාත්වල රැකියා අවස්ථා, පහසුකම්, සංවර්ධන කටයුතු වැඩි දියුණු වනවා නම්, කොළඹට ඇදෙන ජනතාව අවම කළ හැකියි. #News1st",NOT,,,[],"['@USER', '@USER', 'රටේ', 'සෙසු', 'පළාත්වල', 'රැකියා', 'අවස්ථා', ',', 'පහසුකම්', ',', 'සංවර්ධන', 'කටයුතු', 'වැඩි', 'දියුණු', 'වනවා', 'නම්', ',', 'කොළඹට', 'ඇදෙන', 'ජනතාව', 'අවම', 'කළ', 'හැකියි', '.', '#', 'News1st']",131,0,"['0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0']",[]
1478618359960801283,"@USER ගොඩයන්නට මැජික්. මාසෙකට charter ප්ලේන් 3 , 4ක් ආවම හෙන ලොකුයි. .  වෙන රටවල අලුත හදපු ගුවන් තොටුපොලවල් සමග සංචාරකන් පැමිණිම පොඩ්ඩක් සංසන්දනය කරලා බැලුවනම් තෙරෙයි මෙක අමු සුදු අලියෙක් කියලා.",OFF,GRP,0.0,['Gender'],"['@USER', 'ගොඩයන්නට', 'මැජික්', '.', 'මාසෙකට', 'charter', 'ප්ලේන්', '3', ',', '4ක්', 'ආවම', 'හෙන', 'ලොකුයි', '.', '.', 'වෙන', 'රටවල', 'අලුත', 'හදපු', 'ගුවන්', 'තොටුපොලවල්', 'සමග', 'සංචාරකන්', 'පැමිණිම', 'පොඩ්ඩක්', 'සංසන්දනය', 'කරලා', 'බැලුවනම්', 'තෙරෙයි', 'මෙක', 'අමු', 'සුදු', 'අලියෙක්', 'කියලා', '.']",194,2,"['0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '1', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '1', '0', '0', '0', '0']","['හෙන', 'අමු']"
1314177067823452161,@USER නිරෝධායන නීති ඔවුන්ට අදාළ ද??!,NOT,,,[],"['@USER', 'නිරෝධායන', 'නීති', 'ඔවුන්ට', 'අදාළ', 'ද', '?', '?', '!']",36,0,"['0', '0', '0', '0', '0', '0', '0', '0', '0']",[]
663374547215781888,මෙය හුදෙක් දේශපාලන පෝස්ට්ටුවක් හෝ ජාතිවාදී පෝස්ට්ටුවක් නොවේ... . . . . මුන් වගේ අවජාතක සක්කිලි හැත්ත සමග එක රටේ... URL,OFF,GRP,0.0,['Gender'],"['මෙය', 'හුදෙක්', 'දේශපාලන', 'පෝස්ට්ටුවක්', 'හෝ', 'ජාතිවාදී', 'පෝස්ට්ටුවක්', 'නොවේ', '.', '.', '.', '.', '.', '.', '.', 'මුන්', 'වගේ', 'අවජාතක', 'සක්කිලි', 'හැත්ත', 'සමග', 'එක', 'රටේ', '.', '.', '.', 'URL']",118,5,"['0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '1', '0', '1', '1', '1', '0', '1', '0', '0', '0', '0', '0']","['මුන්', 'අවජාතක', 'සක්කිලි', 'හැත්ත', 'එක']"
1027963509160718338,@USER ඔයා ඉතිං කීවනම් මං ඔයාට බොල් ණයක් දෙනවා නෙ.. තොපි නම් ඕ සික්ස්ටි ෆෝ මායම් එක්කම වලපල්ලට යාවි කිසිම වැඩක් නොගෙන....,OFF,GRP,0.0,['Gender'],"['@USER', 'ඔයා', 'ඉතිං', 'කීවනම්', 'මං', 'ඔයාට', 'බොල්', 'ණයක්', 'දෙනවා', 'නෙ', '.', '.', 'තොපි', 'නම්', 'ඕ', 'සික්ස්ටි', 'ෆෝ', 'මායම්', 'එක්කම', 'වලපල්ලට', 'යාවි', 'කිසිම', 'වැඩක්', 'නොගෙන', '.', '.', '.', '.']",120,3,"['0', '0', '0', '0', '0', '0', '0', '0', '1', '0', '0', '0', '1', '0', '0', '0', '0', '0', '0', '1', '0', '0', '0', '0', '0', '0', '0', '0']","['දෙනවා', 'තොපි', 'වලපල්ලට']"
971704455799365632,@USER උබලා මේ වා ඇයි දාන්නෙ,NOT,,,[],"['@USER', 'උබලා', 'මේ', 'වා', 'ඇයි', 'දාන්නෙ']",27,0,"['0', '0', '0', '0', '0', '0']",[]
652133599328628736,@USER  තෝ තමා මාව දූශනය කරොත්,OFF,GRP,0.0,['Gender'],"['@USER', 'තෝ', 'තමා', 'මාව', 'දූශනය', 'කරොත්']",29,1,"['0', '1', '0', '0', '0', '0']",['තෝ']
1470971528380571659,වාහන සොයා ඊයෙ දකුණු රටේ සංචාරය කරා.දවසම කාලකන්නයි. ඒ රටේ මිනිස්සු හරි අමුතුයි අප්ප.. කියන්නෙම පට්ටපල් බොරු.. කොටින්ම කියනවනම් 3dr owner කියපු වාහනයක් පරීක්ෂා කරන්න ගියාම 16 වෙනි අයිතිකරු. යකෝ කුරුණෑගල ෆේමස් ඩීල් ඩයන අක්කටවත් ඔච්චර නැතුව ඇති..,OFF,GRP,0.0,['Gender'],"['වාහන', 'සොයා', 'ඊයෙ', 'දකුණු', 'රටේ', 'සංචාරය', 'කරා', '.', 'දවසම', 'කාලකන්නයි', '.', 'ඒ', 'රටේ', 'මිනිස්සු', 'හරි', 'අමුතුයි', 'අප්ප', '.', '.', 'කියන්නෙම', 'පට්ටපල්', 'බොරු.', '.', 'කොටින්ම', 'කියනවනම්', '3dr', 'owner', 'කියපු', 'වාහනයක්', 'පරීක්ෂා', 'කරන්න', 'ගියාම', '16', 'වෙනි', 'අයිතිකරු.', 'යකෝ', 'කුරුණෑගල', 'ෆේමස්', 'ඩීල්', 'ඩයන', 'අක්කටවත්', 'ඔච්චර', 'නැතුව', 'ඇති', '.', '.']",242,2,"['0', '0', '0', '0', '0', '0', '0', '0', '0', '1', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '1', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0']","['කාලකන්නයි', 'යකෝ']"
993358156372758528,@USER  @USER පජාත හැත්ත එනවාමෙතන අපේ බාසාව ගැනකියන්න පාරෙරෙනවුන්,OFF,GRP,0.0,['Gender'],"['@USER', '@USER', 'පජාත', 'හැත්ත', 'එනවාමෙතන', 'අපේ', 'බාසාව', 'ගැනකියන්න', 'පාරෙරෙනවුන්']",64,3,"['0', '0', '1', '1', '0', '0', '0', '0', '1']","['පජාත', 'හැත්ත', 'පාරෙරෙනවුන්']"
757963240286543873,අළුත්ම 'ප්‍රිස්මා' වැඩ කෑල්ල මෙන්න | Aththa Gossip  ප්‍රිස්මා කිව්වොත් දැන් නොදන්න කෙනෙක් නැති තරම්..  ඒ තරමට... URL,OFF,GRP,0.0,['Gender'],"['අළුත්ම', ""'"", 'ප්\u200dරිස්මා', ""'"", 'වැඩ', 'කෑල්ල', 'මෙන්න', '|', 'Aththa', 'Gossip', 'ප්\u200dරිස්මා', 'කිව්වොත්', 'දැන්', 'නොදන්න', 'කෙනෙක්', 'නැති', 'තරම්', '.', '.', 'ඒ', 'තරමට', '.', '.', '.', 'URL']",116,2,"['0', '0', '0', '0', '1', '1', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0']","['වැඩ', 'කෑල්ල']"
1251560184436015104,අර මොන මන්දිරන්ද  කියන වල් වේසිගේ පුතා කියනවා චන්දේ තියන එක ගැනත් ජාත්‍යන්තර සෞඛ්‍ය නිලධාරීන්ගෙන් අහන්නලූ.. යකෝ මූ ගෑණිට අහවල් වැඩේ කරන්නෙත් ජාත්‍යන්තරෙන් අහලද දන් නෑ.. කොන්ද පන නැති පර හැත්ත.. මේ රටේ කරුමෙට ඉපදුන එවුන් තමා ඔය.,OFF,GRP,0.0,['Gender'],"['අර', 'මොන', 'මන්දිරන්ද', 'කියන', 'වල්', 'වේසිගේ', 'පුතා', 'කියනවා', 'චන්දේ', 'තියන', 'එක', 'ගැනත්', 'ජාත්\u200dයන්තර', 'සෞඛ්\u200dය', 'නිලධාරීන්ගෙන්', 'අහන්නලූ', '.', '.', 'යකෝ', 'මූ', 'ගෑණිට', 'අහවල්', 'වැඩේ', 'කරන්නෙත්', 'ජාත්\u200dයන්තරෙන්', 'අහලද', 'දන්', 'නෑ', '.', '.', 'කොන්ද', 'පන', 'නැති', 'පර', 'හැත්ත', '.', '.', 'මේ', 'රටේ', 'කරුමෙට', 'ඉපදුන', 'එවුන්', 'තමා', 'ඔය', '.']",227,13,"['0', '0', '0', '0', '1', '1', '1', '0', '0', '0', '1', '0', '0', '0', '0', '0', '0', '0', '1', '1', '1', '1', '0', '0', '0', '0', '0', '0', '0', '0', '1', '1', '0', '1', '1', '0', '0', '0', '0', '1', '0', '0', '0', '0', '0']","['වල්', 'වේසිගේ', 'පුතා', 'එක', 'යකෝ', 'මූ', 'ගෑණිට', 'අහවල්', 'කොන්ද', 'පන', 'පර', 'හැත්ත', 'කරුමෙට']"
1069704919572275200,@USER වෙන කොහේ යන්නද ඉතින් !,NOT,,,[],"['@USER', 'වෙන', 'කොහේ', 'යන්නද', 'ඉතින්', '!']",28,0,"['0', '0', '0', '0', '0', '0']",[]
1213910858365054978,@USER  @USER කෑල්ල නෙමෙයි ගෑණි හුත්තො ඒහ්!,OFF,GRP,0.0,['Gender'],"['@USER', '@USER', 'කෑල්ල', 'නෙමෙයි', 'ගෑණි', 'හුත්තො', 'ඒහ්', '!']",42,3,"['0', '0', '1', '0', '1', '1', '0', '0']","['කෑල්ල', 'ගෑණි', 'හුත්තො']"
792042735586992128,උපුටාගැනීම : Ridma Hewavitharana ගෙනි..!!  (එල බං අයියේ...!! )   එටිසෙලාට් සිම් කැඩීම සහ ජාතියාලය රෙද්ද පල්ලෙන්... URL,OFF,GRP,0.0,['Gender'],"['උපුටාගැනීම', ':', 'Ridma', 'Hewavitharana', 'ගෙනි', '.', '.', '!', '!', '(', 'එල', 'බං', 'අයියේ', '.', '.', '.', '!', '!', ')', 'එටිසෙලාට්', 'සිම්', 'කැඩීම', 'සහ', 'ජාතියාලය', 'රෙද්ද', 'පල්ලෙන්', '.', '.', '.', 'URL']",118,2,"['0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '1', '1', '0', '0', '0', '0']","['රෙද්ද', 'පල්ලෙන්']"
647647946511544320,"@USER @USER  යහපාලන මල්ලිලගේ කටවල්, පු*වල් වී ඇති බැවින් මොකුත් කතා නැත",OFF,GRP,0.0,['Gender'],"['@USER', '@USER', 'යහපාලන', 'මල්ලිලගේ', 'කටවල්', ',', 'පු', '*', 'වල්', 'වී', 'ඇති', 'බැවින්', 'මොකුත්', 'කතා', 'නැත']",71,1,"['0', '0', '0', '0', '0', '0', '0', '0', '1', '0', '0', '0', '0', '0', '0']",['වල්']
924657239142686720,"කොට ගවම්, කකුල් පේන සායවල් අඳින ගෑණු හරි නිළියො හරි දැක්කම අපිට උඩ පරම්පරාවල ඈයො - ""මහ වේස ගෑණියෙක්."" #lka #ශ්‍රීලංකාසදාචාරමීටරය",OFF,GRP,0.0,['Gender'],"['කොට', 'ගවම්', ',', 'කකුල්', 'පේන', 'සායවල්', 'අඳින', 'ගෑණු', 'හරි', 'නිළියො', 'හරි', 'දැක්කම', 'අපිට', 'උඩ', 'පරම්පරාවල', 'ඈයො', '-', '""', 'මහ', 'වේස', 'ගෑණියෙක්', '.', '""', '#', 'lka', '#', 'ශ්\u200dරීලංකාසදාචාරමීටරය']",128,4,"['1', '0', '0', '0', '0', '0', '0', '1', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '1', '1', '0', '0', '0', '0', '0', '0']","['කොට', 'ගෑණු', 'වේස', 'ගෑණියෙක්']"
1205795838024286208,නිට්ටඹුව තිලකවර්දන එකේ වැඩකරන කෙල්ලෙක් ලයින් උනා..යට තට්ටුවේ fancy item තියෙන තැන ඉන්නේ.. ඒකි මගේ දිහා බලනවට වඩා වැඩ කරන කොල්ලෝ ටික බලන් ඉන්නවා.. ඉතිං කොමද අපි කෙල්ලෙක් ලයින් කරන්නේ   විලි ලැජ්යි සන්තෝසයි,OFF,GRP,0.0,['Gender'],"['නිට්ටඹුව', 'තිලකවර්දන', 'එකේ', 'වැඩකරන', 'කෙල්ලෙක්', 'ලයින්', 'උනා', '.', '.', 'යට', 'තට්ටුවේ', 'fancy', 'item', 'තියෙන', 'තැන', 'ඉන්නේ', '.', '.', 'ඒකි', 'මගේ', 'දිහා', 'බලනවට', 'වඩා', 'වැඩ', 'කරන', 'කොල්ලෝ', 'ටික', 'බලන්', 'ඉන්නවා', '.', '.', 'ඉතිං', 'කොමද', 'අපි', 'කෙල්ලෙක්', 'ලයින්', 'කරන්නේ', 'විලි', 'ලැජ්යි', 'සන්තෝසයි']",204,3,"['0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '1', '0', '0', '0', '0', '1', '0', '1', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0']","['ඒකි', 'වැඩ', 'කොල්ලෝ']"
